partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels
train_val,d_r_771_,data/suim_processed/images/train_val/d_r_771_.jpg,data/suim_processed/masks/train_val/d_r_771_.png,480,448,480,448,0,1|7,bit_threshold,0
train_val,d_r_776_,data/suim_processed/images/train_val/d_r_776_.jpg,data/suim_processed/masks/train_val/d_r_776_.png,1280,720,1280,720,0,0|1|6|7,bit_threshold,0
train_val,d_r_77_,data/suim_processed/images/train_val/d_r_77_.jpg,data/suim_processed/masks/train_val/d_r_77_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,d_r_788_,data/suim_processed/images/train_val/d_r_788_.jpg,data/suim_processed/masks/train_val/d_r_788_.png,1906,1080,1906,1080,0,0|2|4|5,bit_threshold,0
train_val,d_r_789_,data/suim_processed/images/train_val/d_r_789_.jpg,data/suim_processed/masks/train_val/d_r_789_.png,1280,720,1280,720,0,0|1|4|6|7,bit_threshold,0
train_val,d_r_78_,data/suim_processed/images/train_val/d_r_78_.jpg,data/suim_processed/masks/train_val/d_r_78_.png,1906,1080,1906,1080,0,0|2|4|5,bit_threshold,0
train_val,d_r_795_,data/suim_processed/images/train_val/d_r_795_.jpg,data/suim_processed/masks/train_val/d_r_795_.png,1280,720,1280,720,0,0|1|4|6,bit_threshold,0
train_val,d_r_797_,data/suim_processed/images/train_val/d_r_797_.jpg,data/suim_processed/masks/train_val/d_r_797_.png,640,480,640,480,0,0|1|5,bit_threshold,0
train_val,d_r_798_,data/suim_processed/images/train_val/d_r_798_.jpg,data/suim_processed/masks/train_val/d_r_798_.png,480,448,480,448,0,0|1|4|5|7,bit_threshold,0
train_val,d_r_800_,data/suim_processed/images/train_val/d_r_800_.jpg,data/suim_processed/masks/train_val/d_r_800_.png,1280,720,1280,720,0,0|1|4|6|7,bit_threshold,0
train_val,d_r_80_,data/suim_processed/images/train_val/d_r_80_.jpg,data/suim_processed/masks/train_val/d_r_80_.png,480,448,480,448,0,0|1|4,bit_threshold,0
train_val,d_r_87_,data/suim_processed/images/train_val/d_r_87_.jpg,data/suim_processed/masks/train_val/d_r_87_.png,640,480,640,480,0,0|1|2|5|7,bit_threshold,0
train_val,f_r_1000_,data/suim_processed/images/train_val/f_r_1000_.jpg,data/suim_processed/masks/train_val/f_r_1000_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1006_,data/suim_processed/images/train_val/f_r_1006_.jpg,data/suim_processed/masks/train_val/f_r_1006_.png,640,480,640,480,0,0|5|7,bit_threshold,167343
train_val,f_r_1007_,data/suim_processed/images/train_val/f_r_1007_.jpg,data/suim_processed/masks/train_val/f_r_1007_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,93347
train_val,f_r_100_,data/suim_processed/images/train_val/f_r_100_.jpg,data/suim_processed/masks/train_val/f_r_100_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,f_r_1011_,data/suim_processed/images/train_val/f_r_1011_.jpg,data/suim_processed/masks/train_val/f_r_1011_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1012_,data/suim_processed/images/train_val/f_r_1012_.jpg,data/suim_processed/masks/train_val/f_r_1012_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1013_,data/suim_processed/images/train_val/f_r_1013_.jpg,data/suim_processed/masks/train_val/f_r_1013_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,106170
train_val,f_r_1014_,data/suim_processed/images/train_val/f_r_1014_.jpg,data/suim_processed/masks/train_val/f_r_1014_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1016_,data/suim_processed/images/train_val/f_r_1016_.jpg,data/suim_processed/masks/train_val/f_r_1016_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1017_,data/suim_processed/images/train_val/f_r_1017_.jpg,data/suim_processed/masks/train_val/f_r_1017_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1019_,data/suim_processed/images/train_val/f_r_1019_.jpg,data/suim_processed/masks/train_val/f_r_1019_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_101_,data/suim_processed/images/train_val/f_r_101_.jpg,data/suim_processed/masks/train_val/f_r_101_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1020_,data/suim_processed/images/train_val/f_r_1020_.jpg,data/suim_processed/masks/train_val/f_r_1020_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1021_,data/suim_processed/images/train_val/f_r_1021_.jpg,data/suim_processed/masks/train_val/f_r_1021_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1023_,data/suim_processed/images/train_val/f_r_1023_.jpg,data/suim_processed/masks/train_val/f_r_1023_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1024_,data/suim_processed/images/train_val/f_r_1024_.jpg,data/suim_processed/masks/train_val/f_r_1024_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1025_,data/suim_processed/images/train_val/f_r_1025_.jpg,data/suim_processed/masks/train_val/f_r_1025_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1026_,data/suim_processed/images/train_val/f_r_1026_.jpg,data/suim_processed/masks/train_val/f_r_1026_.png,640,480,640,480,0,0|1|2|5|6|7,bit_threshold,0
train_val,f_r_1029_,data/suim_processed/images/train_val/f_r_1029_.jpg,data/suim_processed/masks/train_val/f_r_1029_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_102_,data/suim_processed/images/train_val/f_r_102_.jpg,data/suim_processed/masks/train_val/f_r_102_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1030_,data/suim_processed/images/train_val/f_r_1030_.jpg,data/suim_processed/masks/train_val/f_r_1030_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1031_,data/suim_processed/images/train_val/f_r_1031_.jpg,data/suim_processed/masks/train_val/f_r_1031_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1032_,data/suim_processed/images/train_val/f_r_1032_.jpg,data/suim_processed/masks/train_val/f_r_1032_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1034_,data/suim_processed/images/train_val/f_r_1034_.jpg,data/suim_processed/masks/train_val/f_r_1034_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1036_,data/suim_processed/images/train_val/f_r_1036_.jpg,data/suim_processed/masks/train_val/f_r_1036_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1037_,data/suim_processed/images/train_val/f_r_1037_.jpg,data/suim_processed/masks/train_val/f_r_1037_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1039_,data/suim_processed/images/train_val/f_r_1039_.jpg,data/suim_processed/masks/train_val/f_r_1039_.png,960,540,960,540,0,5|6,bit_threshold,0
train_val,f_r_1040_,data/suim_processed/images/train_val/f_r_1040_.jpg,data/suim_processed/masks/train_val/f_r_1040_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1041_,data/suim_processed/images/train_val/f_r_1041_.jpg,data/suim_processed/masks/train_val/f_r_1041_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1042_,data/suim_processed/images/train_val/f_r_1042_.jpg,data/suim_processed/masks/train_val/f_r_1042_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1044_,data/suim_processed/images/train_val/f_r_1044_.jpg,data/suim_processed/masks/train_val/f_r_1044_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1046_,data/suim_processed/images/train_val/f_r_1046_.jpg,data/suim_processed/masks/train_val/f_r_1046_.png,960,540,960,540,0,0|7,bit_threshold,0
train_val,f_r_1047_,data/suim_processed/images/train_val/f_r_1047_.jpg,data/suim_processed/masks/train_val/f_r_1047_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1048_,data/suim_processed/images/train_val/f_r_1048_.jpg,data/suim_processed/masks/train_val/f_r_1048_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1049_,data/suim_processed/images/train_val/f_r_1049_.jpg,data/suim_processed/masks/train_val/f_r_1049_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1050_,data/suim_processed/images/train_val/f_r_1050_.jpg,data/suim_processed/masks/train_val/f_r_1050_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_1052_,data/suim_processed/images/train_val/f_r_1052_.jpg,data/suim_processed/masks/train_val/f_r_1052_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1053_,data/suim_processed/images/train_val/f_r_1053_.jpg,data/suim_processed/masks/train_val/f_r_1053_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1054_,data/suim_processed/images/train_val/f_r_1054_.jpg,data/suim_processed/masks/train_val/f_r_1054_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1058_,data/suim_processed/images/train_val/f_r_1058_.jpg,data/suim_processed/masks/train_val/f_r_1058_.png,590,375,590,430,1,5|7,bit_threshold,131523
train_val,f_r_1060_,data/suim_processed/images/train_val/f_r_1060_.jpg,data/suim_processed/masks/train_val/f_r_1060_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1061_,data/suim_processed/images/train_val/f_r_1061_.jpg,data/suim_processed/masks/train_val/f_r_1061_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1063_,data/suim_processed/images/train_val/f_r_1063_.jpg,data/suim_processed/masks/train_val/f_r_1063_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1064_,data/suim_processed/images/train_val/f_r_1064_.jpg,data/suim_processed/masks/train_val/f_r_1064_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1066_,data/suim_processed/images/train_val/f_r_1066_.jpg,data/suim_processed/masks/train_val/f_r_1066_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1068_,data/suim_processed/images/train_val/f_r_1068_.jpg,data/suim_processed/masks/train_val/f_r_1068_.png,590,375,590,430,1,5|6|7,bit_threshold,89471
train_val,f_r_1071_,data/suim_processed/images/train_val/f_r_1071_.jpg,data/suim_processed/masks/train_val/f_r_1071_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1072_,data/suim_processed/images/train_val/f_r_1072_.jpg,data/suim_processed/masks/train_val/f_r_1072_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_1073_,data/suim_processed/images/train_val/f_r_1073_.jpg,data/suim_processed/masks/train_val/f_r_1073_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_1075_,data/suim_processed/images/train_val/f_r_1075_.jpg,data/suim_processed/masks/train_val/f_r_1075_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1076_,data/suim_processed/images/train_val/f_r_1076_.jpg,data/suim_processed/masks/train_val/f_r_1076_.png,640,480,640,480,0,0|1|3|6|7,bit_threshold,0
train_val,f_r_1077_,data/suim_processed/images/train_val/f_r_1077_.jpg,data/suim_processed/masks/train_val/f_r_1077_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,f_r_1078_,data/suim_processed/images/train_val/f_r_1078_.jpg,data/suim_processed/masks/train_val/f_r_1078_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_107_,data/suim_processed/images/train_val/f_r_107_.jpg,data/suim_processed/masks/train_val/f_r_107_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1081_,data/suim_processed/images/train_val/f_r_1081_.jpg,data/suim_processed/masks/train_val/f_r_1081_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1082_,data/suim_processed/images/train_val/f_r_1082_.jpg,data/suim_processed/masks/train_val/f_r_1082_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1083_,data/suim_processed/images/train_val/f_r_1083_.jpg,data/suim_processed/masks/train_val/f_r_1083_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1087_,data/suim_processed/images/train_val/f_r_1087_.jpg,data/suim_processed/masks/train_val/f_r_1087_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1088_,data/suim_processed/images/train_val/f_r_1088_.jpg,data/suim_processed/masks/train_val/f_r_1088_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1093_,data/suim_processed/images/train_val/f_r_1093_.jpg,data/suim_processed/masks/train_val/f_r_1093_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1095_,data/suim_processed/images/train_val/f_r_1095_.jpg,data/suim_processed/masks/train_val/f_r_1095_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1096_,data/suim_processed/images/train_val/f_r_1096_.jpg,data/suim_processed/masks/train_val/f_r_1096_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1097_,data/suim_processed/images/train_val/f_r_1097_.jpg,data/suim_processed/masks/train_val/f_r_1097_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1098_,data/suim_processed/images/train_val/f_r_1098_.jpg,data/suim_processed/masks/train_val/f_r_1098_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1099_,data/suim_processed/images/train_val/f_r_1099_.jpg,data/suim_processed/masks/train_val/f_r_1099_.png,640,360,640,360,0,0|5,bit_threshold,0
train_val,f_r_1102_,data/suim_processed/images/train_val/f_r_1102_.jpg,data/suim_processed/masks/train_val/f_r_1102_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_1107_,data/suim_processed/images/train_val/f_r_1107_.jpg,data/suim_processed/masks/train_val/f_r_1107_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1109_,data/suim_processed/images/train_val/f_r_1109_.jpg,data/suim_processed/masks/train_val/f_r_1109_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_1110_,data/suim_processed/images/train_val/f_r_1110_.jpg,data/suim_processed/masks/train_val/f_r_1110_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1112_,data/suim_processed/images/train_val/f_r_1112_.jpg,data/suim_processed/masks/train_val/f_r_1112_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1113_,data/suim_processed/images/train_val/f_r_1113_.jpg,data/suim_processed/masks/train_val/f_r_1113_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1115_,data/suim_processed/images/train_val/f_r_1115_.jpg,data/suim_processed/masks/train_val/f_r_1115_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1116_,data/suim_processed/images/train_val/f_r_1116_.jpg,data/suim_processed/masks/train_val/f_r_1116_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1118_,data/suim_processed/images/train_val/f_r_1118_.jpg,data/suim_processed/masks/train_val/f_r_1118_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1119_,data/suim_processed/images/train_val/f_r_1119_.jpg,data/suim_processed/masks/train_val/f_r_1119_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,f_r_111_,data/suim_processed/images/train_val/f_r_111_.jpg,data/suim_processed/masks/train_val/f_r_111_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1120_,data/suim_processed/images/train_val/f_r_1120_.jpg,data/suim_processed/masks/train_val/f_r_1120_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1123_,data/suim_processed/images/train_val/f_r_1123_.jpg,data/suim_processed/masks/train_val/f_r_1123_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1125_,data/suim_processed/images/train_val/f_r_1125_.jpg,data/suim_processed/masks/train_val/f_r_1125_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1127_,data/suim_processed/images/train_val/f_r_1127_.jpg,data/suim_processed/masks/train_val/f_r_1127_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1128_,data/suim_processed/images/train_val/f_r_1128_.jpg,data/suim_processed/masks/train_val/f_r_1128_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1129_,data/suim_processed/images/train_val/f_r_1129_.jpg,data/suim_processed/masks/train_val/f_r_1129_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1131_,data/suim_processed/images/train_val/f_r_1131_.jpg,data/suim_processed/masks/train_val/f_r_1131_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,f_r_1136_,data/suim_processed/images/train_val/f_r_1136_.jpg,data/suim_processed/masks/train_val/f_r_1136_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1140_,data/suim_processed/images/train_val/f_r_1140_.jpg,data/suim_processed/masks/train_val/f_r_1140_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,f_r_1142_,data/suim_processed/images/train_val/f_r_1142_.jpg,data/suim_processed/masks/train_val/f_r_1142_.png,590,375,590,430,1,0|6|7,bit_threshold,29191
train_val,f_r_1144_,data/suim_processed/images/train_val/f_r_1144_.jpg,data/suim_processed/masks/train_val/f_r_1144_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1147_,data/suim_processed/images/train_val/f_r_1147_.jpg,data/suim_processed/masks/train_val/f_r_1147_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1149_,data/suim_processed/images/train_val/f_r_1149_.jpg,data/suim_processed/masks/train_val/f_r_1149_.png,640,480,640,480,0,0|1|6,bit_threshold,0
train_val,f_r_1151_,data/suim_processed/images/train_val/f_r_1151_.jpg,data/suim_processed/masks/train_val/f_r_1151_.png,590,375,590,430,1,0|4|5|6|7,bit_threshold,97444
train_val,f_r_1152_,data/suim_processed/images/train_val/f_r_1152_.jpg,data/suim_processed/masks/train_val/f_r_1152_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1153_,data/suim_processed/images/train_val/f_r_1153_.jpg,data/suim_processed/masks/train_val/f_r_1153_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1154_,data/suim_processed/images/train_val/f_r_1154_.jpg,data/suim_processed/masks/train_val/f_r_1154_.png,590,375,590,430,1,0|4|5|6|7,bit_threshold,67499
train_val,f_r_1157_,data/suim_processed/images/train_val/f_r_1157_.jpg,data/suim_processed/masks/train_val/f_r_1157_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_115_,data/suim_processed/images/train_val/f_r_115_.jpg,data/suim_processed/masks/train_val/f_r_115_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1161_,data/suim_processed/images/train_val/f_r_1161_.jpg,data/suim_processed/masks/train_val/f_r_1161_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0
train_val,f_r_1162_,data/suim_processed/images/train_val/f_r_1162_.jpg,data/suim_processed/masks/train_val/f_r_1162_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1163_,data/suim_processed/images/train_val/f_r_1163_.jpg,data/suim_processed/masks/train_val/f_r_1163_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1164_,data/suim_processed/images/train_val/f_r_1164_.jpg,data/suim_processed/masks/train_val/f_r_1164_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1166_,data/suim_processed/images/train_val/f_r_1166_.jpg,data/suim_processed/masks/train_val/f_r_1166_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1167_,data/suim_processed/images/train_val/f_r_1167_.jpg,data/suim_processed/masks/train_val/f_r_1167_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1168_,data/suim_processed/images/train_val/f_r_1168_.jpg,data/suim_processed/masks/train_val/f_r_1168_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1175_,data/suim_processed/images/train_val/f_r_1175_.jpg,data/suim_processed/masks/train_val/f_r_1175_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1176_,data/suim_processed/images/train_val/f_r_1176_.jpg,data/suim_processed/masks/train_val/f_r_1176_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1178_,data/suim_processed/images/train_val/f_r_1178_.jpg,data/suim_processed/masks/train_val/f_r_1178_.png,640,480,640,480,0,0|1|6|7,bit_threshold,0
train_val,f_r_1179_,data/suim_processed/images/train_val/f_r_1179_.jpg,data/suim_processed/masks/train_val/f_r_1179_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_117_,data/suim_processed/images/train_val/f_r_117_.jpg,data/suim_processed/masks/train_val/f_r_117_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1180_,data/suim_processed/images/train_val/f_r_1180_.jpg,data/suim_processed/masks/train_val/f_r_1180_.png,640,480,640,480,0,0|5,bit_threshold,0
